ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p2,0.028896923068,0.028896923068,0.028896923068,0.028896923068,0.028896923068,0.026866980306,0.024837037544,0.0245729224995,0.024308807455,0.0280750671075,0.03184132676,0.033545504118,0.035249681476,0.0358624518905,0.036475222305,0.0359947285535,0.035514234802,0.0357786939805,0.036043153159,0.036588868685,0.037134584211,0.0376200307185,0.038105477226,0.0381981729145,0.038290868603,0.038945686539,0.039600504475,0.0397693876305,0.039938270786,0.0399843217585,0.040030372731,0.038842353121,0.037654333511,0.0385447236595,0.039435113808,0.0395579789925,0.039680844177
p20,0.027681022912,0.027681022912,0.027681022912,0.027681022912,0.027681022912,0.0261341603325,0.024587297753,0.0241405810005,0.023693864248,0.027426827737,0.031159791226,0.0327529412355,0.034346091245,0.0349642087865,0.035582326328,0.03518056557,0.034778804812,0.034979912357,0.035181019902,0.0357359541805,0.036290888459,0.03675765974,0.037224431021,0.0371852336505,0.03714603628,0.0379224715455,0.038698906811,0.038612829013,0.038526751215,0.0385117109175,0.03849667062,0.037326273891,0.036155877162,0.036569314885,0.036982752608,0.037260335479,0.03753791835
p21,0.02795866058,0.02795866058,0.02795866058,0.02795866058,0.02795866058,0.0264373546755,0.024916048771,0.024362671773,0.023809294775,0.028032710594,0.032256126413,0.0338437217975,0.035431317182,0.0359119676105,0.036392618039,0.03587240051,0.035352182981,0.035476866301,0.035601549621,0.0358078381805,0.03601412674,0.0364424811625,0.036870835585,0.0363070477905,0.035743259996,0.036532752051,0.037322244106,0.037420276399,0.037518308692,0.037488217656,0.03745812662,0.036098111968,0.034738097316,0.0354678730085,0.036197648701,0.0366619500705,0.03712625144
p22,0.027860066668,0.027860066668,0.027860066668,0.027860066668,0.027860066668,0.0261297212425,0.024399375817,0.0239169800565,0.023434584296,0.0269378289465,0.030441073597,0.0316969720115,0.032952870426,0.0335895565015,0.034226242577,0.034170351512,0.034114460447,0.034566421765,0.035018383083,0.035772139265,0.036525895447,0.037367804136,0.038209712825,0.038142586382,0.038075459939,0.0391066033245,0.04013774671,0.0392671532055,0.038396559701,0.037840610499,0.037284661297,0.03719189795,0.037099134603,0.0376065214865,0.03811390837,0.03774765875,0.03738140913
p23,0.027424782862,0.027424782862,0.027424782862,0.027424782862,0.027424782862,0.0257253866725,0.024025990483,0.0235852812265,0.02314457197,0.026245772835,0.0293469737,0.03059570608,0.03184443846,0.032420182015,0.03299592557,0.0329394118855,0.032882898201,0.0333091933665,0.033735488532,0.0344499837385,0.035164478945,0.0359170164075,0.03666955387,0.0366154446095,0.036561335349,0.0375306064865,0.038499877624,0.037692079448,0.036884281272,0.0361893932175,0.035494505163,0.035308177441,0.035121849719,0.0355644606495,0.03600707158,0.03567223637,0.03533740116
p24,0.027312731997,0.027312731997,0.027312731997,0.027312731997,0.027312731997,0.0257375466135,0.02416236123,0.0235507581265,0.022939155023,0.026399584703,0.029860014383,0.0314131621735,0.032966309964,0.0335186875405,0.034071065117,0.033762582264,0.033454099411,0.0337097182955,0.03396533718,0.0346402645745,0.035315191969,0.036051313552,0.036787435135,0.036723726935,0.036660018735,0.037783188092,0.038906357449,0.038615353299,0.038324349149,0.037585351176,0.036846353203,0.036694696837,0.036543040471,0.0370232426955,0.03750344492,0.03717629669,0.03684914846
p25,0.029083160964,0.029083160964,0.029083160964,0.029083160964,0.029083160964,0.027206773051,0.025330385138,0.0248819469665,0.024433508795,0.029229017976,0.034024527157,0.035651327384,0.037278127611,0.037893075941,0.038508024271,0.037966698903,0.037425373535,0.037570087182,0.037714800829,0.0378982102515,0.038081619674,0.0387005636935,0.039319507713,0.0390717801565,0.0388240526,0.039566494958,0.040308937316,0.040414608911,0.040520280506,0.040560477806,0.040600675106,0.039695806186,0.038790937266,0.039457729828,0.04012452239,0.04011322127,0.04010192015
p26,0.028391596416,0.028391596416,0.028391596416,0.028391596416,0.028391596416,0.026621033965,0.024850471514,0.0243566930575,0.023862914601,0.0281068366625,0.032350758724,0.033923731434,0.035496704144,0.035965052758,0.036433401372,0.035851427789,0.035269454206,0.035419487902,0.035569521598,0.0357548806205,0.035940239643,0.036451455739,0.036962671835,0.036734563986,0.036506456137,0.0371287665205,0.037751076904,0.037817108098,0.037883139292,0.037775801666,0.03766846404,0.036437105639,0.035205747238,0.0358729438635,0.036540140489,0.0368289122545,0.03711768402
p27,0.030983536004,0.030983536004,0.030983536004,0.030983536004,0.030983536004,0.0285206239765,0.026057711949,0.0259301259395,0.02580253993,0.030691008364,0.035579476798,0.0372702752175,0.038961073637,0.0394735445665,0.039986015496,0.039244709379,0.038503403262,0.038458239924,0.038413076586,0.038785671351,0.039158266116,0.039816363326,0.040474460536,0.0404073478935,0.040340235251,0.0407576614905,0.04117508773,0.04096197063,0.04074885353,0.04019824855,0.03964764357,0.038984122545,0.03832060152,0.03898719814,0.03965379476,0.039579626585,0.03950545841
p28,0.030155718042,0.030155718042,0.030155718042,0.030155718042,0.030155718042,0.0278956162455,0.025635514449,0.025416810545,0.025198106641,0.0306139924815,0.036029878322,0.0379247787415,0.039819679161,0.0405344044515,0.041249129742,0.040571219736,0.03989330973,0.039788729157,0.039684148584,0.0401268992265,0.040569649869,0.04171543961,0.042861229351,0.0429267954075,0.042992361464,0.043526835787,0.04406131011,0.043872484605,0.0436836591,0.043262160095,0.04284066109,0.04208773522,0.04133480935,0.04237024357,0.04340567779,0.043435852065,0.04346602634
p29,0.029007872153,0.029007872153,0.029007872153,0.029007872153,0.029007872153,0.0269108608115,0.02481384947,0.0245258150455,0.024237780621,0.0298043124945,0.035370844368,0.0372247540655,0.039078663763,0.0398698740435,0.040661084324,0.0400472566455,0.039433428967,0.039313689382,0.039193949797,0.039639865343,0.040085780889,0.041297778235,0.042509775581,0.0425787738795,0.042647772178,0.043177870224,0.04370796827,0.04349781654,0.04328766481,0.042841666285,0.04239566776,0.041656869645,0.04091807153,0.042004545955,0.04309102038,0.043121735455,0.04315245053
p3,0.028892800997,0.028892800997,0.028892800997,0.028892800997,0.028892800997,0.0269520205305,0.025011240064,0.0247021217145,0.024393003365,0.0280239992185,0.031654995072,0.0332998353095,0.034944675547,0.035468050038,0.035991424529,0.0355256304935,0.035059836458,0.035375765933,0.035691695408,0.036213854714,0.03673601402,0.0372206993005,0.037705384581,0.0377745551355,0.03784372569,0.038500967256,0.039158208822,0.03931101228,0.039463815738,0.039493251541,0.039522687344,0.0383495906335,0.037176493923,0.038003191638,0.038829889353,0.039060651157,0.039291412961
p30,0.03061530036,0.03061530036,0.03061530036,0.03061530036,0.03061530036,0.0283224919655,0.026029683571,0.025806658869,0.025583634167,0.0308883970705,0.036193159974,0.038101563871,0.040009967768,0.0406709093565,0.041331850945,0.0404618897425,0.03959192854,0.039466447088,0.039340965636,0.0397832497025,0.040225533769,0.041303526988,0.042381520207,0.042173789834,0.041966059461,0.0424690725105,0.04297208556,0.042785469675,0.04259885379,0.04212565077,0.04165244775,0.04094969465,0.04024694155,0.041244180335,0.04224141912,0.042100241815,0.04195906451
p31,0.028660274522,0.028660274522,0.028660274522,0.028660274522,0.028660274522,0.026936999357,0.025213724192,0.0246046241695,0.023995524147,0.0283708471755,0.032746170204,0.034424706024,0.036103241844,0.03655889412,0.037014546396,0.0362973624605,0.035580178525,0.0355357872645,0.035491396004,0.036154644921,0.036817893838,0.0377481227295,0.038678351621,0.038436184723,0.038194017825,0.0386270225275,0.03906002723,0.03887519677,0.03869036631,0.03817562651,0.03766088671,0.03697215739,0.03628342807,0.03712200558,0.03796058309,0.037860349435,0.03776011578
p32,0.027858934613,0.027858934613,0.027858934613,0.027858934613,0.027858934613,0.0260981424785,0.024337350344,0.023877114192,0.02341687804,0.026492024417,0.029567170794,0.030753376036,0.031939581278,0.0324759883625,0.033012395447,0.0328939017775,0.032775408108,0.033195919686,0.033616431264,0.0343222968305,0.035028162397,0.035733430347,0.036438698297,0.0364337570515,0.036428815806,0.0373184289945,0.038208042183,0.037098698581,0.035989354979,0.035405806446,0.034822257913,0.034516849767,0.034211441621,0.0344917734505,0.03477210528,0.034427667615,0.03408322995
p33,0.027698123911,0.027698123911,0.027698123911,0.027698123911,0.027698123911,0.026097805665,0.024497487419,0.0238555752895,0.02321366316,0.027119629911,0.031025596662,0.0331660194935,0.035306442325,0.0366024062285,0.037898370132,0.0376914484845,0.037484526837,0.0373474175115,0.037210308186,0.038244259383,0.03927821058,0.0400303008255,0.040782391071,0.040480724638,0.040179058205,0.0413606119795,0.042542165754,0.0423846369265,0.042227108099,0.040931682575,0.039636257051,0.039594054234,0.039551851417,0.0401723248865,0.040792798356,0.04048555941,0.040178320464
p34,0.027406254521,0.027406254521,0.027406254521,0.027406254521,0.027406254521,0.025822887621,0.024239520721,0.0236150794015,0.022990638082,0.026475773343,0.029960908604,0.032127677065,0.034294445526,0.03551810987,0.036741774214,0.03650746986,0.036273165506,0.036074472051,0.035875778596,0.0369580124025,0.038040246209,0.0386864457775,0.039332645346,0.039053957935,0.038775270524,0.0397870549455,0.040798839367,0.040676322352,0.040553805337,0.039127909283,0.037702013229,0.037534135003,0.037366256777,0.0379741437675,0.038582030758,0.038264135461,0.037946240164
p35,0.027656398019,0.027656398019,0.027656398019,0.027656398019,0.027656398019,0.025842305316,0.024028212613,0.0239054228475,0.023782633082,0.0268827511125,0.029982869143,0.030835051836,0.031687234529,0.0313756225685,0.031064010608,0.0319737722505,0.032883533893,0.0333579424285,0.033832350964,0.0344708192305,0.035109287497,0.0355413594645,0.035973431432,0.0357031132375,0.035432795043,0.03638358415,0.037334373257,0.0370470046295,0.036759636002,0.037397122218,0.038034608434,0.036652321327,0.03527003422,0.034994809075,0.03471958393,0.034820343779,0.034921103628
p36,0.027800482361,0.027800482361,0.027800482361,0.027800482361,0.027800482361,0.025889237857,0.023977993353,0.024003342914,0.024028692475,0.0266524141645,0.029276135854,0.0298473307855,0.030418525717,0.030349440514,0.030280355311,0.031207176365,0.032133997419,0.032766378425,0.033398759431,0.034075171556,0.034751583681,0.0351207867495,0.035489989818,0.0349568080205,0.034423626223,0.0355911315775,0.036758636932,0.036408607286,0.03605857764,0.036673631049,0.037288684458,0.0359851617,0.034681638942,0.034001705001,0.03332177106,0.0337616406465,0.034201510233
p37,0.044776023366,0.044776023366,0.044776023366,0.044776023366,0.044776023366,0.034807905672,0.024839787978,0.025016263366,0.025192738754,0.0285984408825,0.032004143011,0.033481843149,0.034959543287,0.033365131184,0.031770719081,0.032859821006,0.033948922931,0.034878442867,0.035807962803,0.037568244174,0.039328525545,0.039499342763,0.039670159981,0.039419049379,0.039167938777,0.0394253960985,0.03968285342,0.039971815027,0.040260776634,0.0400439460205,0.039827115407,0.039649754045,0.039472392683,0.0388055194415,0.0381386462,0.0369709027445,0.035803159289
p38,0.043772405898,0.043772405898,0.043772405898,0.043772405898,0.043772405898,0.0343845189045,0.024996631911,0.0251318345995,0.025267037288,0.0285550224365,0.031843007585,0.032312585422,0.032782163259,0.0322878208015,0.031793478344,0.032845763382,0.03389804842,0.034601428177,0.035304807934,0.0364645500285,0.037624292123,0.038071481552,0.038518670981,0.0387000392355,0.03888140749,0.0390043918885,0.039127376287,0.038719737358,0.038312098429,0.039051075809,0.039790053189,0.039715538103,0.039641023017,0.0391856108235,0.03873019863,0.03765962276,0.03658904689
p39,0.044636138596,0.044636138596,0.044636138596,0.044636138596,0.044636138596,0.034972281442,0.025308424288,0.0253010121485,0.025293600009,0.0289689706505,0.032644341292,0.0333732090145,0.034102076737,0.033481203864,0.032860330991,0.0338814193935,0.034902507796,0.0355520742955,0.036201640795,0.037604524014,0.039007407233,0.039483389734,0.039959372235,0.040043063265,0.040126754295,0.04012838556,0.040130016825,0.0397057525525,0.03928148828,0.040101688183,0.040921888086,0.0406646246855,0.040407361285,0.0401177533155,0.039828145346,0.0393393038415,0.038850462337
p4,0.028599231517,0.028599231517,0.028599231517,0.028599231517,0.028599231517,0.0265802270585,0.0245612226,0.0243016490825,0.024042075565,0.0281434114505,0.032244747336,0.033939043109,0.035633338882,0.0363896847655,0.037146030649,0.036697057409,0.036248084169,0.0365458866675,0.036843689166,0.037392077685,0.037940466204,0.0384846247455,0.039028783287,0.0391240359385,0.03921928859,0.039966420262,0.040713551934,0.0408508176075,0.040988083281,0.0411090493405,0.0412300154,0.0399786842775,0.038727353155,0.039780748172,0.040834143189,0.0410039980355,0.041173852882
p40,0.046871161098,0.046871161098,0.046871161098,0.046871161098,0.046871161098,0.0362372633855,0.025603365673,0.025790136688,0.025976907703,0.02982209532,0.033667282937,0.033962863698,0.034258444459,0.033666153962,0.033073863465,0.0344395765125,0.03580528956,0.036460728541,0.037116167522,0.038454185825,0.039792204128,0.0403402379485,0.040888271769,0.0408745394595,0.04086080715,0.040831733177,0.040802659204,0.0403375581405,0.039872457077,0.04088210999,0.041891762903,0.0419790108755,0.042066258848,0.0417859248495,0.041505590851,0.041047288475,0.040588986099
p41,0.047554617481,0.047554617481,0.047554617481,0.047554617481,0.047554617481,0.03666648248,0.025778347479,0.0260270307855,0.026275714092,0.0301932218255,0.034110729559,0.0343374785495,0.03456422754,0.0338705961165,0.033176964693,0.0345684627615,0.03595996083,0.036697694517,0.037435428204,0.038896433931,0.040357439658,0.040914363292,0.041471286926,0.0415495836945,0.041627880463,0.0416085836505,0.041589286838,0.041006248079,0.04042320932,0.041670508737,0.042917808154,0.0429888673245,0.043059926495,0.0427741502075,0.04248837392,0.042126360876,0.041764347832
p42,0.044900030615,0.044900030615,0.044900030615,0.044900030615,0.044900030615,0.034780042168,0.024660053721,0.024840180384,0.025020307047,0.0281702940835,0.03132028112,0.0330291590085,0.034738036897,0.0330082677155,0.031278498534,0.032555453114,0.033832407694,0.0347847215435,0.035737035393,0.0375011680085,0.039265300624,0.0394281455715,0.039590990519,0.039482292927,0.039373595335,0.0396065666065,0.039839537878,0.0401302041185,0.040420870359,0.04028792837,0.040154986381,0.0399236221135,0.039692257846,0.039137660703,0.03858306356,0.037324248894,0.036065434228
p43,0.046169739783,0.046169739783,0.046169739783,0.046169739783,0.046169739783,0.0358375888715,0.02550543796,0.02569635648,0.025887275,0.0296817439365,0.033476212873,0.034848136204,0.036220059535,0.0346703120745,0.033120564614,0.03422675201,0.035332939406,0.036346666343,0.03736039328,0.039240808138,0.041121222996,0.0412989006215,0.041476578247,0.0413523279815,0.041228077716,0.0414791772445,0.041730276773,0.042040567901,0.042350859029,0.042225630432,0.042100401835,0.041865762677,0.041631123519,0.0410517130045,0.04047230249,0.039160725387,0.037849148284
p44,0.045542130253,0.045542130253,0.045542130253,0.045542130253,0.045542130253,0.03542267072,0.025303211187,0.025488360679,0.025673510171,0.0293665700005,0.03305962983,0.0337104350545,0.034361240279,0.0335743262455,0.032787412212,0.033883351148,0.034979290084,0.0359343475255,0.036889404967,0.0379594841595,0.039029563352,0.039673447913,0.040317332474,0.0403607020505,0.040404071627,0.040286555908,0.040169040189,0.0406106233375,0.041052206486,0.041174954767,0.041297703048,0.040881218514,0.04046473398,0.040065953955,0.03966717393,0.0384010934425,0.037135012955
p45,0.045477566501,0.045477566501,0.045477566501,0.045477566501,0.045477566501,0.035372881411,0.025268196321,0.0255050540265,0.025741911732,0.0292958890625,0.032849866393,0.0332456064275,0.033641346462,0.0330912447095,0.032541142957,0.0337524384065,0.034963733856,0.0357153022245,0.036466870593,0.037649103369,0.038831336145,0.039282468794,0.039733601443,0.039873950041,0.040014298639,0.040106143661,0.040197988683,0.0393706419285,0.038543295174,0.0396914237745,0.040839552375,0.0408661643975,0.04089277642,0.04053714634,0.04018151626,0.03979143179,0.03940134732
p46,0.046965955132,0.046965955132,0.046965955132,0.046965955132,0.046965955132,0.036863819532,0.026761683932,0.0269261741645,0.027090664397,0.0305750426645,0.034059420932,0.035454533816,0.0368496467,0.0352735826305,0.033697518561,0.0348219446105,0.03594637066,0.0368553870535,0.037764403447,0.0393424064855,0.040920409524,0.0410871221085,0.041253834693,0.041126365514,0.040998896335,0.041239384732,0.041479873129,0.041752889228,0.042025905327,0.042039879351,0.042053853375,0.041812873877,0.041571894379,0.0412263951345,0.04088089589,0.0397131352915,0.038545374693
p47,0.030872889773,0.030872889773,0.030872889773,0.030872889773,0.030872889773,0.027475063346,0.024077236919,0.0239795571685,0.023881877418,0.026294568199,0.02870725898,0.0290736179705,0.029439976961,0.029270089863,0.029100202765,0.0302017325375,0.03130326231,0.032204871486,0.033106480662,0.034085996072,0.035065511482,0.035535380015,0.036005248548,0.0363626313815,0.036720014215,0.036734827135,0.036749640055,0.036941979221,0.037134318387,0.0377882114585,0.03844210453,0.0388101819195,0.039178259309,0.038917296131,0.038656332953,0.038506600045,0.038356867137
p48,0.031048496969,0.031048496969,0.031048496969,0.031048496969,0.031048496969,0.027849266391,0.024650035813,0.0245667642825,0.024483492752,0.026763261855,0.029043030958,0.029468996023,0.029894961088,0.0296450211915,0.029395081295,0.03054522179,0.031695362285,0.0326559389095,0.033616515534,0.0345719502935,0.035527385053,0.036015289109,0.036503193165,0.0368414735325,0.0371797539,0.037148202899,0.037116651898,0.0372957442905,0.037474836683,0.0381374891505,0.038800141618,0.0391782989595,0.039556456301,0.0392960357065,0.039035615112,0.0388942176005,0.038752820089
p49,0.030979032752,0.030979032752,0.030979032752,0.030979032752,0.030979032752,0.0280420830995,0.025105133447,0.0250669433895,0.025028753332,0.0277804708205,0.030532188309,0.0313316464325,0.032131104556,0.031554647392,0.030978190228,0.0320839553715,0.033189720515,0.033393002418,0.033596284321,0.0346134077585,0.035630531196,0.036029252733,0.03642797427,0.036708639885,0.0369893055,0.0369583412605,0.036927377021,0.036789612164,0.036651847307,0.0374084289715,0.038165010636,0.038710712519,0.039256414402,0.0388715824905,0.038486750579,0.0384305123075,0.038374274036
p5,0.029560911052,0.029560911052,0.029560911052,0.029560911052,0.029560911052,0.027397027648,0.025233144244,0.025043470011,0.024853795778,0.0290161091435,0.033178422509,0.034894862121,0.036611301733,0.037284296061,0.037957290389,0.037419361797,0.036881433205,0.0371190497005,0.037356666196,0.0378640145695,0.038371362943,0.0388903369395,0.039409310936,0.039491385738,0.03957346054,0.0403152996275,0.041057138715,0.0412570682685,0.041456997822,0.0415986285205,0.041740259219,0.0404814084965,0.039222557774,0.040241859515,0.041261161256,0.0414460833205,0.041631005385
p50,0.032007875456,0.032007875456,0.032007875456,0.032007875456,0.032007875456,0.0292522526905,0.026496629925,0.026864452418,0.027232274911,0.030127224874,0.033022174837,0.033982263867,0.034942352897,0.034240679448,0.033539005999,0.0346889104685,0.035838814938,0.0362670935985,0.036695372259,0.0378621259725,0.039028879686,0.03946875952,0.039908639354,0.040231265477,0.0405538916,0.0402564777565,0.039959063913,0.040210785481,0.040462507049,0.040842269007,0.041222030965,0.041718642661,0.042215254357,0.041720258149,0.041225261941,0.0411450704405,0.04106487894
p51,0.032230967933,0.032230967933,0.032230967933,0.032230967933,0.032230967933,0.0295116385565,0.02679230918,0.027162703962,0.027533098744,0.030428000336,0.033322901928,0.034286549357,0.035250196786,0.0345259253505,0.033801653915,0.034953873914,0.036106093913,0.036548008303,0.036989922693,0.038158735544,0.039327548395,0.039766099796,0.040204651197,0.0405316830465,0.040858714896,0.040538747108,0.04021877932,0.040338860043,0.040458940766,0.0407750328195,0.041091124873,0.0415857589645,0.042080393056,0.041576746639,0.041073100222,0.0409733871385,0.040873674055
p52,0.044489094279,0.044489094279,0.044489094279,0.044489094279,0.044489094279,0.034828651942,0.025168209605,0.0253473004185,0.025526391232,0.0279997764795,0.030473161727,0.0309115112265,0.031349860726,0.030951848998,0.03055383727,0.031583880934,0.032613924598,0.0330445979665,0.033475271335,0.0343912958865,0.035307320438,0.035821468901,0.036335617364,0.036540932138,0.036746246912,0.036812782349,0.036879317786,0.0366595980395,0.036439878293,0.0372820913955,0.038124304498,0.03793776503,0.037751225562,0.0374297303865,0.037108235211,0.0369118693575,0.036715503504
p53,0.047287744785,0.047287744785,0.047287744785,0.047287744785,0.047287744785,0.036648296924,0.026008849063,0.0262028330195,0.026396816976,0.02982936465,0.033261912324,0.0331013774895,0.032940842655,0.032561399247,0.032181955839,0.0337140962665,0.035246236694,0.0358153630515,0.036384489409,0.0375117233995,0.03863895739,0.039237243915,0.03983553044,0.0401518639615,0.040468197483,0.0399225480425,0.039376898602,0.0395449947735,0.039713090945,0.040331649366,0.040950207787,0.0419458992335,0.04294159068,0.042408207252,0.041874823824,0.041490855813,0.041106887802
p54,0.048530253143,0.048530253143,0.048530253143,0.048530253143,0.048530253143,0.0374696389295,0.026409024716,0.026637436226,0.026865847736,0.030769375414,0.034672903092,0.0349739790795,0.035275055067,0.034683949674,0.034092844281,0.0354851346495,0.036877425018,0.037708919036,0.038540413054,0.039782201921,0.041023990788,0.0416660627395,0.042308134691,0.0426793880345,0.043050641378,0.042970045362,0.042889449346,0.0428059775365,0.042722505727,0.043734321491,0.044746137255,0.044942680806,0.045139224357,0.0449722039185,0.04480518348,0.0446136027735,0.044422022067
p55,0.047886414418,0.047886414418,0.047886414418,0.047886414418,0.047886414418,0.037395989611,0.026905564804,0.027238824259,0.027572083714,0.0310328046175,0.034493525521,0.034709689667,0.034925853813,0.0343217221935,0.033717590574,0.0349996159035,0.036281641233,0.0369974365315,0.03771323183,0.038827533957,0.039941836084,0.040492889236,0.041043942388,0.0413514362785,0.041658930169,0.041455583116,0.041252236063,0.0411076312625,0.040963026462,0.0417890025085,0.042614978555,0.0426921979665,0.042769417378,0.0425645096565,0.042359601935,0.0423123042065,0.042265006478
p56,0.03259987341,0.03259987341,0.03259987341,0.03259987341,0.03259987341,0.029851200164,0.027102526918,0.027476469766,0.027850412614,0.0307136385785,0.033576864543,0.0345450738965,0.03551328325,0.0348421050325,0.034170926815,0.0352530867145,0.036335246614,0.0367749312105,0.037214615807,0.0383735939525,0.039532572098,0.0399607799895,0.040388987881,0.040709524057,0.041030060233,0.040731795346,0.040433530459,0.0405537801265,0.040674029794,0.0410738321215,0.041473634449,0.0417676450945,0.04206165574,0.0418268688175,0.041592081895,0.0416427134895,0.041693345084
p57,0.032769081164,0.032769081164,0.032769081164,0.032769081164,0.032769081164,0.030022122369,0.027275163574,0.0276191216865,0.027963079799,0.030641672427,0.033320265055,0.0346039684535,0.035887671852,0.035655486137,0.035423300422,0.0359277027575,0.036432105093,0.036501802495,0.036571499897,0.03644850589,0.036325511883,0.0363637414845,0.036401971086,0.03632488121,0.036247791334,0.03748803083,0.038728270326,0.036714951829,0.034701633332,0.035256181561,0.03581072979,0.0375833252345,0.039355920679,0.0392662553565,0.039176590034,0.039437477754,0.039698365474
p58,0.034264503002,0.034264503002,0.034264503002,0.034264503002,0.034264503002,0.031488812893,0.028713122784,0.0291147474885,0.029516372193,0.0312616646325,0.033006957072,0.034123724335,0.035240491598,0.035131152627,0.035021813656,0.0358996027625,0.036777391869,0.0370646880735,0.037351984278,0.037968176292,0.038584368306,0.038715962473,0.03884755664,0.0391706040015,0.039493651363,0.039614518807,0.039735386251,0.0398294156975,0.039923445144,0.040134027474,0.040344609804,0.0402757333815,0.040206856959,0.0403090683015,0.040411279644,0.040666135872,0.0409209921
p59,0.029629538491,0.029629538491,0.029629538491,0.029629538491,0.029629538491,0.027844733517,0.026059928543,0.0254336966025,0.024807464662,0.0295918303905,0.034376196119,0.0361077485055,0.037839300892,0.038018049546,0.0381967982,0.0375251770925,0.036853555985,0.0367647696105,0.036675983236,0.037374250432,0.038072517628,0.0386856695025,0.039298821377,0.0390317223335,0.03876462329,0.03919737138,0.03963011947,0.039451442255,0.03927276504,0.039270093695,0.03926742235,0.038312517015,0.03735761168,0.038532694605,0.03970777753,0.039670472965,0.0396331684
p6,0.030422416504,0.030422416504,0.030422416504,0.030422416504,0.030422416504,0.028169150873,0.025915885242,0.0257300491255,0.025544213009,0.029927293228,0.034310373447,0.0359183561125,0.037526338778,0.0380920170865,0.038657695395,0.0380741040785,0.037490512762,0.037743386576,0.03799626039,0.038575191014,0.039154121638,0.0395109977955,0.039867873953,0.0399451114135,0.040022348874,0.040759045137,0.0414957414,0.0416479323225,0.041800123245,0.0419048267605,0.042009530276,0.0408088851425,0.039608240009,0.0406885384085,0.041768836808,0.041959645209,0.04215045361
p60,0.031897414451,0.031897414451,0.031897414451,0.031897414451,0.031897414451,0.0285815560105,0.02526569757,0.0254247236075,0.025583749645,0.027710687915,0.029837626185,0.030258593416,0.030679560647,0.0304421767745,0.030204792902,0.029384874047,0.028564955192,0.0304879260015,0.032410896811,0.032672870622,0.032934844433,0.032450431338,0.031966018243,0.0318855272255,0.031805036208,0.033189850539,0.03457466487,0.0328658831715,0.031157101473,0.031685763587,0.032214425701,0.0328176828755,0.03342094005,0.031373053587,0.029325167124,0.0300438566695,0.030762546215
p61,0.032203715083,0.032203715083,0.032203715083,0.032203715083,0.032203715083,0.0286041294495,0.025004543816,0.025174212027,0.025343880238,0.027342186662,0.029340493086,0.0297919382305,0.030243383375,0.0300875257005,0.029931668026,0.029147043391,0.028362418756,0.0303009051255,0.032239391495,0.032463772285,0.032688153075,0.0321563210025,0.03162448893,0.031532155254,0.031439821578,0.0327492589035,0.034058696229,0.0323914762945,0.03072425636,0.0312311404445,0.031738024529,0.0322981575095,0.03285829049,0.02994305201,0.02702781353,0.0286895025095,0.030351191489
p62,0.032231446315,0.032231446315,0.032231446315,0.032231446315,0.032231446315,0.0286415952545,0.025051744194,0.025274631431,0.025497518668,0.027822442068,0.030147365468,0.030537298766,0.030927232064,0.030555912303,0.030184592542,0.029269143694,0.028353694846,0.0306175631775,0.032881431509,0.0331906508715,0.033499870234,0.0329338690445,0.032367867855,0.0323484503335,0.032329032812,0.03382124361,0.035313454408,0.03347314145,0.031632828492,0.0322650219855,0.032897215479,0.0336563150145,0.03441541455,0.031174803904,0.027934193258,0.0298576307525,0.031781068247
p63,0.033069165221,0.033069165221,0.033069165221,0.033069165221,0.033069165221,0.0295158576885,0.025962550156,0.026211569092,0.026460588028,0.029218295452,0.031976002876,0.033269626157,0.034563249438,0.034462546297,0.034361843156,0.033652137301,0.032942431446,0.034805479991,0.036668528536,0.037287467873,0.03790640721,0.038012483367,0.038118559524,0.03802183082,0.037925102116,0.039216780612,0.040508459108,0.0387591869775,0.037009914847,0.0372505840275,0.037491253208,0.038478433826,0.039465614444,0.0360094794405,0.032553344437,0.0335465296965,0.034539714956
p64,0.033406480148,0.033406480148,0.033406480148,0.033406480148,0.033406480148,0.029829179801,0.026251879454,0.02658380933,0.026915739206,0.029441875004,0.031968010802,0.033306433803,0.034644856804,0.0346031734955,0.034561490187,0.033873790917,0.033186091647,0.034771252616,0.036356413585,0.0368498383745,0.037343263164,0.0374480651985,0.037552867233,0.0374142197235,0.037275572214,0.0383508899525,0.039426207691,0.0377637851185,0.036101362546,0.036290127013,0.03647889148,0.0365761624875,0.036673433495,0.032259409074,0.027845384653,0.029507282675,0.031169180697
p65,0.033524851683,0.033524851683,0.033524851683,0.033524851683,0.033524851683,0.029921498455,0.026318145227,0.026713984206,0.027109823185,0.0295924116675,0.03207500015,0.03335669781,0.03463839547,0.0345435519215,0.034448708373,0.033709789908,0.032970871443,0.034497159832,0.036023448221,0.036501673584,0.036979898947,0.0370778352935,0.03717577164,0.0370626167005,0.036949461761,0.037986327891,0.039023194021,0.037422224368,0.035821254715,0.0360367923765,0.036252330038,0.0365993731065,0.036946416175,0.033088372591,0.029230329007,0.0309131278445,0.032595926682
